geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-8.72314453125 40.06125450602933, -8.72314453125 40.06125450602933)",2020-04-13 0000,730381,Vinha da Rainha,730381,Vinha da Rainha,0,13,PT,LEVEL5,34,33.2,0.8,2.3391812865497,0,0.39036002917941,40.051840541854,-8.7157020156591,40.051840541854,-8.7157020156591,0331100133023,0331100133023
"LINESTRING (-8.72314453125 40.128488980636284, -8.72314453125 40.128488980636284)",2020-04-13 0000,730308,Abrunheira,730308,Abrunheira,0,13,PT,LEVEL5,42,39.6,2.4,5.9113300492611,0,0.88827985223713,40.128011019011,-8.7406121519993,40.128011019011,-8.7406121519993,0331100133003,0331100133003
"LINESTRING (-6.130371093749999 37.59682196443127, -6.130371093749999 37.59682196443127)",2020-04-13 0000,887169,El Garrobo,887169,El Garrobo,0,13,ES,LEVEL4,24,18,6,31.578947368421,0,1.8090680674666,37.630363462676,-6.1783622918699,37.630363462676,-6.1783622918699,0331103310122,0331103310122
"LINESTRING (-8.72314453125 40.16208130501179, -8.72314453125 40.16208130501179)",2020-04-13 0000,730277,Maiorca,730277,Maiorca,0,13,PT,LEVEL5,25,25.2,-0.2,-0.76335877862595,0,-0.036393726262342,40.166807378637,-8.7502801113227,40.166807378637,-8.7502801113227,0331100133001,0331100133001
"LINESTRING (-8.72314453125 40.195657016316716, -8.72314453125 40.195657016316716)",2020-04-13 0000,730286,Santana,730286,Santana,0,13,PT,LEVEL5,34,26.4,7.6,27.737226277372,0,1.8824341375487,40.198550499849,-8.7254938592265,40.198550499849,-8.7254938592265,0331100131223,0331100131223
"LINESTRING (-8.72314453125 40.22921611124274, -8.72314453125 40.22921611124274)",2020-04-13 0000,730275,Ferreira-a-Nova,730275,Ferreira-a-Nova,0,13,PT,LEVEL5,54,49.6,4.4,8.695652173913,0,1.9112378681575,40.249914303568,-8.7418698390122,40.249914303568,-8.7418698390122,0331100131221,0331100131221
"LINESTRING (-8.72314453125 40.296284438846904, -8.72314453125 40.296284438846904)",2020-04-13 0000,730309,Arazede,730309,Arazede,0,13,PT,LEVEL5,70,72.2,-2.2,-3.0054644808743,0,-0.40368671387967,40.277232982281,-8.6755868396757,40.277232982281,-8.6755868396757,0331100131201,0331100131201
"LINESTRING (-8.72314453125 40.363286261845936, -8.72314453125 40.363286261845936)",2020-04-13 0000,730255,Tocha,730255,Tocha,0,13,PT,LEVEL5,32,33.8,-1.8,-5.1724137931034,0,-0.830278087226,40.3419245382,-8.7823065294379,40.3419245382,-8.7823065294379,0331100131021,0331100131021
"LINESTRING (-8.72314453125 40.39676222610689, -8.72314453125 40.39676222610689)",2020-04-13 0000,730299,Mira,730299,Mira,0,13,PT,LEVEL5,59,53,6,11.111111111111,0,1.104689541478,40.414408933686,-8.7406803368273,40.414408933686,-8.7406803368273,0331100131003,0331100131003
"LINESTRING (-8.72314453125 40.43022155465121, -8.72314453125 40.43022155465121)",2020-04-13 0000,730299,Mira,730299,Mira,0,13,PT,LEVEL5,259,259.2,-0.19999999999999,-0.076863950807067,0,-0.018204399624817,40.414408933686,-8.7406803368273,40.414408933686,-8.7406803368273,0331100131001,0331100131001
"LINESTRING (-8.72314453125 40.463664244341096, -8.72314453125 40.463664244341096)",2020-04-13 0000,730300,Seixo,730300,Seixo,0,13,PT,LEVEL5,100,90.2,9.8,10.745614035088,0,2.1037600746313,40.471272083008,-8.7367127200075,40.471272083008,-8.7367127200075,0331100113223,0331100113223
"LINESTRING (-8.72314453125 40.59726855264711, -8.72314453125 40.59726855264711)",2020-04-13 0000,729158,São Salvador,729158,São Salvador,0,13,PT,LEVEL5,193,194,-1,-0.51282051282051,0,-0.076028592126971,40.594855597093,-8.6781569313673,40.594855597093,-8.6781569313673,0331100113023,0331100113023
"LINESTRING (-6.61376953125 39.79165276337068, -6.61376953125 39.79165276337068)",2020-04-13 0000,882626,Acehúche,882626,Acehúche,0,13,ES,LEVEL4,15,15,0,0,0,0,39.796386982676,-6.6446741715648,39.796386982676,-6.6446741715648,0331101301023,0331101301023
"LINESTRING (-8.72314453125 40.630628001844556, -8.72314453125 40.630628001844556)",2020-04-13 0000,729157,Gafanha da Nazaré,729157,Gafanha da Nazaré,0,13,PT,LEVEL5,877,851.4,25.6,3.0032848427968,0,0.77264207089781,40.640084411841,-8.7153675824929,40.640084411841,-8.7153675824929,0331100113021,0331100113021
"LINESTRING (-8.72314453125 40.66397079386853, -8.72314453125 40.66397079386853)",2020-04-13 0000,728899,Vera Cruz,728899,Vera Cruz,0,13,PT,LEVEL5,55,51.6,3.4,6.4638783269962,0,0.45313198607342,40.675177240597,-8.6835237899876,40.675177240597,-8.6835237899876,0331100113003,0331100113003
"LINESTRING (-8.72314453125 41.26128940523195, -8.72314453125 41.26128940523195)",2020-04-13 0000,728794,Lavra,728794,Lavra,0,13,PT,LEVEL5,577,570.8,6.2,1.0842952081147,0,0.12749808559447,41.252217559663,-8.7102163073004,41.252217559663,-8.7102163073004,0313322331223,0313322331223
"LINESTRING (-8.72314453125 41.29431517415, -8.72314453125 41.29431517415)",2020-04-13 0000,731641,Vila Chã,731641,Vila Chã,0,13,PT,LEVEL5,384,360.4,23.6,6.530160486995,0,0.68346964503356,41.296640014447,-8.7231038922704,41.296640014447,-8.7231038922704,0313322331221,0313322331221
"LINESTRING (-8.72314453125 41.327324231051946, -8.72314453125 41.327324231051946)",2020-04-13 0000,731616,Árvore,731616,Árvore,0,13,PT,LEVEL5,619,581.8,37.2,6.3829787234043,0,1.0255680970636,41.33637123248,-8.7174949754195,41.33637123248,-8.7174949754195,0313322331203,0313322331203
"LINESTRING (-6.61376953125 40.09488004652303, -6.61376953125 40.09488004652303)",2020-04-13 0000,882705,Gata,882705,Gata,0,13,ES,LEVEL4,14,17.6,-3.6,-19.354838709677,0,-2.1514114968019,40.198858745125,-6.6289376622654,40.198858745125,-6.6289376622654,0331101123021,0331101123021
"LINESTRING (-8.72314453125 41.360316573444024, -8.72314453125 41.360316573444024)",2020-04-13 0000,731635,Retorta,731635,Retorta,0,13,PT,LEVEL5,928,907.2,20.8,2.2902444395508,0,0.33310072584378,41.352791483371,-8.7173051709038,41.352791483371,-8.7173051709038,0313322331201,0313322331201
"LINESTRING (-8.72314453125 41.393292198855946, -8.72314453125 41.393292198855946)",2020-04-13 0000,731579,Beiriz,731579,Beiriz,0,13,PT,LEVEL5,415,391.2,23.8,6.0683324834268,0,0.74623185006163,41.395183900225,-8.7307027052193,41.395183900225,-8.7307027052193,0313322331023,0313322331023
"LINESTRING (-8.72314453125 41.49211874885877, -8.72314453125 41.49211874885877)",2020-04-13 0000,729352,Barqueiros,729352,Barqueiros,0,13,PT,LEVEL5,157,144.4,12.6,8.665749656121,0,1.1189506124875,41.473341173263,-8.7286597741653,41.473341173263,-8.7286597741653,0313322331001,0313322331001
"LINESTRING (-8.72314453125 41.525027482114815, -8.72314453125 41.525027482114815)",2020-04-13 0000,729475,Gemeses,729475,Gemeses,0,13,PT,LEVEL5,129,121,8,6.5573770491803,0,0.66095390781762,41.517854380024,-8.7268020573563,41.517854380024,-8.7268020573563,0313322313223,0313322313223
"LINESTRING (-8.72314453125 41.55791948638971, -8.72314453125 41.55791948638971)",2020-04-13 0000,729423,Vila Cova,729423,Vila Cova,0,13,PT,LEVEL5,125,110.4,14.6,13.10592459605,0,1.5808051430685,41.551755685057,-8.7091637706046,41.551755685057,-8.7091637706046,0313322313221,0313322313221
"LINESTRING (-8.72314453125 41.59079475935314, -8.72314453125 41.59079475935314)",2020-04-13 0000,729392,Palme,729392,Palme,0,13,PT,LEVEL5,131,124.8,6.2,4.9284578696343,0,0.35230684955238,41.583897405242,-8.7104525061905,41.583897405242,-8.7104525061905,0313322313203,0313322313203
"LINESTRING (-8.72314453125 41.6564951021405, -8.72314453125 41.6564951021405)",2020-04-13 0000,730644,Vila de Punhe,730644,Vila de Punhe,0,13,PT,LEVEL5,248,254.2,-6.2,-2.4294670846395,0,-0.28456538694661,41.656261988892,-8.7300431242618,41.656261988892,-8.7300431242618,0313322313023,0313322313023
"LINESTRING (-8.72314453125 41.689320167419794, -8.72314453125 41.689320167419794)",2020-04-13 0000,730639,Subportela,730639,Subportela,0,13,PT,LEVEL5,128,108.8,19.2,17.486338797814,0,1.0892576082405,41.688792363635,-8.7238538054702,41.688792363635,-8.7238538054702,0313322313021,0313322313021
"LINESTRING (-8.72314453125 41.72212849229833, -8.72314453125 41.72212849229833)",2020-04-13 0000,730640,Torre,730640,Torre,0,13,PT,LEVEL5,136,133.6,2.4,1.7830609212481,0,0.14847096690524,41.72053633083,-8.7159693526916,41.72053633083,-8.7159693526916,0313322313003,0313322313003
"LINESTRING (-8.72314453125 41.75492007456161, -8.72314453125 41.75492007456161)",2020-04-13 0000,730624,Meixedo,730624,Meixedo,0,13,PT,LEVEL5,36,38,-2,-5.1282051282051,0,-0.23328473740792,41.754353573466,-8.7115661676117,41.754353573466,-8.7115661676117,0313322313001,0313322313001
"LINESTRING (-8.72314453125 41.88591893397913, -8.72314453125 41.88591893397913)",2020-04-13 0000,732117,Covas,732117,Covas,0,13,PT,LEVEL5,11,10.8,0.2,1.6949152542373,0,0.067806350362081,41.87972997436,-8.696028242153,41.87972997436,-8.696028242153,0313322311201,0313322311201
"LINESTRING (-8.72314453125 41.91862677075514, -8.72314453125 41.91862677075514)",2020-04-13 0000,732119,Gondarém,732119,Gondarém,0,13,PT,LEVEL5,64,59.4,4.6,7.6158940397351,0,0.38161463754659,41.917793884131,-8.7557190480374,41.917793884131,-8.7557190480374,0313322311023,0313322311023
"LINESTRING (-8.72314453125 41.951317852112375, -8.72314453125 41.951317852112375)",2020-04-13 0000,732124,Reboreda,732124,Reboreda,0,13,PT,LEVEL5,162,163.8,-1.8,-1.0922330097087,0,-0.11542256460958,41.956307644071,-8.7205319527461,41.956307644071,-8.7205319527461,0313322311021,0313322311021
"LINESTRING (-8.72314453125 41.98399217599719, -8.72314453125 41.98399217599719)",2020-04-13 0000,886394,Tomiño,886394,Tomiño,0,13,ES,LEVEL4,185,185.4,-0.40000000000001,-0.21459227467811,0,-0.028477145138439,42.006066583554,-8.7485428191229,42.006066583554,-8.7485428191229,0313322311003,0313322311003
"LINESTRING (-8.72314453125 42.04929054324926, -8.72314453125 42.04929054324926)",2020-04-13 0000,886394,Tomiño,886394,Tomiño,0,13,ES,LEVEL4,46,37.6,8.4,21.761658031088,0,4,42.006066583554,-8.7485428191229,42.006066583554,-8.7485428191229,0313322133223,0313322133223
"LINESTRING (-8.72314453125 42.08191458262343, -8.72314453125 42.08191458262343)",2020-04-13 0000,886361,Gondomar,886361,Gondomar,0,13,ES,LEVEL4,25,17.4,7.6,41.304347826087,0,2.6379985111024,42.105932734523,-8.7469952406477,42.105932734523,-8.7469952406477,0313322133221,0313322133221
"LINESTRING (-8.72314453125 42.11452185653892, -8.72314453125 42.11452185653892)",2020-04-13 0000,886361,Gondomar,886361,Gondomar,0,13,ES,LEVEL4,55,52.6,2.4,4.4776119402985,0,0.29255242986499,42.105932734523,-8.7469952406477,42.105932734523,-8.7469952406477,0313322133203,0313322133203
"LINESTRING (-8.72314453125 42.179686100257896, -8.723144531249998 42.21224306625014)",2020-04-13 0000,886397,Vigo,886397,Vigo,3.6201751275387,13,ES,LEVEL4,10,12.8,-2.8,-20.289855072464,0,-0.45602363938912,42.203622988618,-8.7231764232884,42.203622988618,-8.7231764232884,0313322133023,0313322133021
"LINESTRING (-8.72314453125 42.179686100257896, -8.72314453125 42.179686100257896)",2020-04-13 0000,886397,Vigo,886397,Vigo,0,13,ES,LEVEL4,243,256.4,-13.4,-5.2059052059052,0,-0.71800597967595,42.203622988618,-8.7231764232884,42.203622988618,-8.7231764232884,0313322133023,0313322133023
"LINESTRING (-6.61376953125 41.228246926814975, -6.61376953125 41.228246926814975)",2020-04-13 0000,886415,Aldeadávila de la Ribera,886415,Aldeadávila de la Ribera,0,13,ES,LEVEL4,34,31.4,2.6,8.0246913580247,0,1.4312528946643,41.214857283819,-6.637171985729,41.214857283819,-6.637171985729,0313323323001,0313323323001
"LINESTRING (-8.723144531250002 37.874851351748184, -8.723144531250002 37.874851351748184)",2020-04-13 0000,731877,Sines,731877,Sines,0,13,PT,LEVEL5,23,18.2,4.8,25,0,0.79233384096057,37.9500224068,-8.7830792577857,37.9500224068,-8.7830792577857,0331102133023,0331102133023
"LINESTRING (-8.723144531250002 39.21522924530484, -8.723144531250002 39.21522924530484)",2020-04-13 0000,730735,São Nicolau,730735,São Nicolau,0,13,PT,LEVEL5,21,21.2,-0.2,-0.9009009009009,0,-0.051298917604258,39.233376832703,-8.71611080359,39.233376832703,-8.71611080359,0331100331201,0331100331201
"LINESTRING (-8.723144531250002 39.588755207832264, -8.723144531250002 39.588755207832264)",2020-04-13 0000,731060,São Mamede,731060,São Mamede,0,13,PT,LEVEL5,26,27.8,-1.8,-6.25,0,-0.50509217993968,39.609767709858,-8.7134039972826,39.609767709858,-8.7134039972826,0331100313003,0331100313003
"LINESTRING (-8.723144531250002 40.32979366503048, -8.723144531250002 40.32979366503048)",2020-04-13 0000,730259,Sanguinheira,730259,Sanguinheira,0,13,PT,LEVEL5,50,51,-1,-1.9230769230769,0,-0.27216552697591,40.326790877481,-8.704926616874,40.326790877481,-8.704926616874,0331100131023,0331100131023
"LINESTRING (-8.723144531250002 41.42625110484083, -8.723144531250002 41.42625110484083)",2020-04-13 0000,731581,Laundos,731581,Laundos,0,13,PT,LEVEL5,198,197.8,0.19999999999999,0.10060362173038,0,0.0093740846067443,41.438877821012,-8.7211584247755,41.438877821012,-8.7211584247755,0313322331021,0313322331021
"LINESTRING (-8.723144531250002 41.62365329869804, -8.723144531250002 41.62365329869804)",2020-04-13 0000,729372,Fragoso,729372,Fragoso,0,13,PT,LEVEL5,209,190.6,18.4,9.6033402922756,0,0.83524267835974,41.613644637795,-8.6993448043595,41.613644637795,-8.6993448043595,0313322313201,0313322313201
"LINESTRING (-8.723144531250002 42.01664974037881, -8.723144531250002 42.01664974037881)",2020-04-13 0000,886394,Tomiño,886394,Tomiño,0,13,ES,LEVEL4,47,51,-4,-7.6923076923077,0,-0.66208471088189,42.006066583554,-8.7485428191229,42.006066583554,-8.7485428191229,0313322311001,0313322311001
"LINESTRING (-8.723144531250002 42.14711236305605, -8.723144531250002 42.14711236305605)",2020-04-13 0000,886361,Gondomar,886361,Gondomar,0,13,ES,LEVEL4,102,94.8,7.2,7.5156576200418,0,0.64091851679165,42.105932734523,-8.7469952406477,42.105932734523,-8.7469952406477,0313322133201,0313322133201
"LINESTRING (-8.767089843749998 37.107763044019435, -8.767089843749998 37.107763044019435)",2020-04-13 0000,730497,Barão de São João,730497,Barão de São João,0,13,PT,LEVEL5,55,58,-3,-5.0847457627119,0,-0.81649658092773,37.146666132697,-8.7878413178008,37.146666132697,-8.7878413178008,0331102331002,0331102331002
"LINESTRING (-8.767089843749998 37.38761546711722, -8.767089843749998 37.38761546711722)",2020-04-13 0000,730486,Rogil,730486,Rogil,0,13,PT,LEVEL5,17,17,0,0,0,0,37.378118809338,-8.7949813015929,37.378118809338,-8.7949813015929,0331102313002,0331102313002
"LINESTRING (-8.767089843749998 37.492291963954266, -8.767089843749998 37.492291963954266)",2020-04-13 0000,729290,São Teotónio,729290,São Teotónio,0,13,PT,LEVEL5,77,74.4,2.6,3.448275862069,0,0.48032980705916,37.485227161236,-8.6884511002999,37.485227161236,-8.6884511002999,0331102311220,0331102311220
"LINESTRING (-8.767089843749998 38.28993454893205, -8.767089843749998 38.28993454893205)",2020-04-13 0000,731837,Carvalhal,731837,Carvalhal,0,13,PT,LEVEL5,24,14.8,9.2,58.227848101266,0,3.8534559562836,38.355642503007,-8.7931722685417,38.355642503007,-8.7931722685417,0331102113222,0331102113222
"LINESTRING (-8.767089843749998 39.41921866980341, -8.767089843749998 39.41921866980341)",2020-04-13 0000,730717,Abrã,730717,Abrã,0,13,PT,LEVEL5,23,20.8,2.2,10.091743119266,0,0.84993415021488,39.443063886207,-8.7666554293211,39.443063886207,-8.7666554293211,0331100313220,0331100313220
"LINESTRING (-8.767089843749998 39.487082913971165, -8.767089843749998 39.487082913971165)",2020-04-13 0000,731139,São Bento,731139,São Bento,0,13,PT,LEVEL5,18,13.8,4.2,28.378378378378,0,3.221252953159,39.508515513386,-8.7788761894883,39.508515513386,-8.7788761894883,0331100313200,0331100313200
"LINESTRING (-8.767089843749998 40.128488980636284, -8.767089843749998 40.128488980636284)",2020-04-13 0000,730308,Abrunheira,730308,Abrunheira,0,13,PT,LEVEL5,21,22.8,-1.8,-7.563025210084,0,-0.55027605646417,40.128011019011,-8.7406121519993,40.128011019011,-8.7406121519993,0331100133002,0331100133002
"LINESTRING (-8.767089843749998 40.296284438846904, -8.767089843749998 40.296284438846904)",2020-04-13 0000,730255,Tocha,730255,Tocha,0,13,PT,LEVEL5,77,77.6,-0.59999999999999,-0.76335877862595,0,-0.065739856186917,40.3419245382,-8.7823065294379,40.3419245382,-8.7823065294379,0331100131200,0331100131200
"LINESTRING (-8.767089843749998 40.49709029206293, -8.767089843749998 40.49709029206293)",2020-04-13 0000,730302,Praia de Mira,730302,Praia de Mira,0,13,PT,LEVEL5,38,31.6,6.4,19.631901840491,0,2.1574395598824,40.446323886236,-8.7903971891476,40.446323886236,-8.7903971891476,0331100113220,0331100113220
"LINESTRING (-8.767089843749998 41.59079475935314, -8.767089843749998 41.59079475935314)",2020-04-13 0000,729466,Antas,729466,Antas,0,13,PT,LEVEL5,249,217,32,14.678899082569,0,1.6131606139672,41.601258894273,-8.7713716841222,41.601258894273,-8.7713716841222,0313322313202,0313322313202
"LINESTRING (-8.767089843749998 41.98399217599719, -8.767089843749998 41.98399217599719)",2020-04-13 0000,886394,Tomiño,886394,Tomiño,0,13,ES,LEVEL4,97,86.2,10.8,12.385321100917,0,1.0382695684925,42.006066583554,-8.7485428191229,42.006066583554,-8.7485428191229,0313322311002,0313322311002
"LINESTRING (-8.767089843749998 42.04929054324926, -8.767089843749998 42.04929054324926)",2020-04-13 0000,886394,Tomiño,886394,Tomiño,0,13,ES,LEVEL4,12,13,-1,-7.1428571428571,0,-0.42640143271122,42.006066583554,-8.7485428191229,42.006066583554,-8.7485428191229,0313322133222,0313322133222
"LINESTRING (-8.767089843749998 42.08191458262343, -8.767089843749998 42.08191458262343)",2020-04-13 0000,886361,Gondomar,886361,Gondomar,0,13,ES,LEVEL4,15,15.8,-0.8,-4.7619047619048,0,-0.19576351369296,42.105932734523,-8.7469952406477,42.105932734523,-8.7469952406477,0313322133220,0313322133220
"LINESTRING (-8.767089843749998 42.14711236305605, -8.767089843749998 42.14711236305605)",2020-04-13 0000,886375,Nigrán,886375,Nigrán,0,13,ES,LEVEL4,74,75.6,-1.6,-2.088772845953,0,-0.13556401549526,42.144660314446,-8.7899648480349,42.144660314446,-8.7899648480349,0313322133200,0313322133200
"LINESTRING (-8.76708984375 37.07270845486644, -8.76708984375 37.07270845486644)",2020-04-13 0000,730499,Luz,730499,Luz,0,13,PT,LEVEL5,75,79.2,-4.2,-5.2369077306733,0,-1.1560119533827,37.097175913166,-8.745230835968,37.097175913166,-8.745230835968,0331102331020,0331102331020
"LINESTRING (-8.76708984375 37.42252390122375, -8.76708984375 37.42252390122375)",2020-04-13 0000,730485,Odeceixe,730485,Odeceixe,0,13,PT,LEVEL5,135,124.6,10.4,8.2802547770701,0,1.0884236015785,37.40002938186,-8.7428315168741,37.40002938186,-8.7428315168741,0331102313000,0331102313000
"LINESTRING (-8.76708984375 37.52715158189666, -8.76708984375 37.52715158189666)",2020-04-13 0000,729295,Zambujeira do Mar,729295,Zambujeira do Mar,0,13,PT,LEVEL5,192,169,23,13.529411764706,0,1.6103220966322,37.54265631873,-8.7690614227377,37.54265631873,-8.7690614227377,0331102311202,0331102311202
"LINESTRING (-8.76708984375 37.59682196443127, -8.76708984375 37.59682196443127)",2020-04-13 0000,732911,Longueira Almograve,732911,Longueira Almograve,0,13,PT,LEVEL5,38,31.4,6.6,20.37037037037,0,2.2908934438521,37.651784845346,-8.7568930896735,37.651784845346,-8.7568930896735,0331102311022,0331102311022
"LINESTRING (-8.76708984375 37.6316327185014, -8.76708984375 37.6316327185014)",2020-04-13 0000,732911,Longueira Almograve,732911,Longueira Almograve,0,13,PT,LEVEL5,99,83.2,15.8,18.764845605701,0,2.5076206270224,37.651784845346,-8.7568930896735,37.651784845346,-8.7568930896735,0331102311020,0331102311020
"LINESTRING (-8.76708984375 37.666427174136224, -8.76708984375 37.666427174136224)",2020-04-13 0000,732911,Longueira Almograve,732911,Longueira Almograve,0,13,PT,LEVEL5,117,118.4,-1.4,-1.1725293132328,0,-0.26552513463381,37.651784845346,-8.7568930896735,37.651784845346,-8.7568930896735,0331102311002,0331102311002
"LINESTRING (-8.76708984375 37.735967169347354, -8.76708984375 37.735967169347354)",2020-04-13 0000,729292,Vila Nova de Milfontes,729292,Vila Nova de Milfontes,0,13,PT,LEVEL5,411,399,12,3,0,0.67558743587949,37.76914418981,-8.756829068498,37.76914418981,-8.756829068498,0331102133222,0331102133222
"LINESTRING (-8.76708984375 37.77071269861351, -8.76708984375 37.77071269861351)",2020-04-13 0000,729292,Vila Nova de Milfontes,729292,Vila Nova de Milfontes,0,13,PT,LEVEL5,26,33.2,-7.2,-21.052631578947,0,-1.0535958617177,37.76914418981,-8.756829068498,37.76914418981,-8.756829068498,0331102133220,0331102133220
"LINESTRING (-8.76708984375 37.8401547948898, -8.76708984375 37.8401547948898)",2020-04-13 0000,731878,Porto Covo,731878,Porto Covo,0,13,PT,LEVEL5,27,24.8,2.2,8.5271317829457,0,0.39705758162644,37.84921352202,-8.760993784869,37.84921352202,-8.760993784869,0331102133200,0331102133200
"LINESTRING (-8.76708984375 38.04808902257771, -8.76708984375 38.04808902257771)",2020-04-13 0000,731863,Vila Nova de Santo André,731863,Vila Nova de Santo André,0,13,PT,LEVEL5,454,438.6,15.4,3.5031847133758,0,0.46681672370753,38.068009684821,-8.7736571123115,38.068009684821,-8.7736571123115,0331102131220,0331102131220
"LINESTRING (-8.76708984375 38.08268749934864, -8.76708984375 38.08268749934864)",2020-04-13 0000,731863,Vila Nova de Santo André,731863,Vila Nova de Santo André,0,13,PT,LEVEL5,67,62.2,4.8,7.5949367088608,0,0.58773062397396,38.068009684821,-8.7736571123115,38.068009684821,-8.7736571123115,0331102131202,0331102131202
"LINESTRING (-8.76708984375 38.117269612209455, -8.76708984375 38.117269612209455)",2020-04-13 0000,731863,Vila Nova de Santo André,731863,Vila Nova de Santo André,0,13,PT,LEVEL5,41,40,1,2.4390243902439,0,0.16552117772047,38.068009684821,-8.7736571123115,38.068009684821,-8.7736571123115,0331102131200,0331102131200
"LINESTRING (-8.76708984375 38.32441837733954, -8.76708984375 38.32441837733954)",2020-04-13 0000,731821,Comporta,731821,Comporta,0,13,PT,LEVEL5,59,57.6,1.4,2.3890784982935,0,0.1592349107191,38.370276483207,-8.7406408131075,38.370276483207,-8.7406408131075,0331102113220,0331102113220
"LINESTRING (-6.61376953125 42.04929054324926, -6.61376953125 42.04929054324926)",2020-04-13 0000,888788,Puebla de Sanabria,888788,Puebla de Sanabria,0,13,ES,LEVEL4,35,40,-5,-12.19512195122,0,-1.1624763874382,42.009589254954,-6.5991139486721,42.009589254954,-6.5991139486721,0313323123223,0313323123223
"LINESTRING (-8.76708984375 38.39333683749105, -8.76708984375 38.39333683749105)",2020-04-13 0000,731821,Comporta,731821,Comporta,0,13,PT,LEVEL5,75,68,7,10.144927536232,0,0.77302068252393,38.370276483207,-8.7406408131075,38.370276483207,-8.7406408131075,0331102113200,0331102113200
"LINESTRING (-8.76708984375 38.56534579119993, -8.76708984375 38.56534579119993)",2020-04-13 0000,729004,Gâmbia-Pontes-Alto da Guerra,729004,Gâmbia-Pontes-Alto da Guerra,0,13,PT,LEVEL5,111,121.8,-10.8,-8.7947882736156,0,-0.97698557734012,38.550371990415,-8.792038117988,38.550371990415,-8.792038117988,0331102111222,0331102111222
"LINESTRING (-8.76708984375 38.599698311641525, -8.76708984375 38.599698311641525)",2020-04-13 0000,731852,Marateca,731852,Marateca,0,13,PT,LEVEL5,98,98.6,-0.59999999999999,-0.60240963855421,0,-0.047389757810654,38.58853726075,-8.7028900354785,38.58853726075,-8.7028900354785,0331102111220,0331102111220
"LINESTRING (-8.76708984375 38.63403439811461, -8.76708984375 38.63403439811461)",2020-04-13 0000,731856,Poceirão,731856,Poceirão,0,13,PT,LEVEL5,18,14.6,3.4,21.794871794872,0,0.74549931641097,38.66530937615,-8.7748599323648,38.66530937615,-8.7748599323648,0331102111202,0331102111202
"LINESTRING (-8.76708984375 38.70265725132718, -8.76708984375 38.70265725132718)",2020-04-13 0000,731856,Poceirão,731856,Poceirão,0,13,PT,LEVEL5,45,44.6,0.4,0.87719298245614,0,0.057555446306895,38.66530937615,-8.7748599323648,38.66530937615,-8.7748599323648,0331102111022,0331102111022
"LINESTRING (-8.76708984375 38.87392648061604, -8.76708984375 38.87392648061604)",2020-04-13 0000,731689,Santo Estêvão,731689,Santo Estêvão,0,13,PT,LEVEL5,43,35.8,7.2,19.565217391304,0,2.5946998925632,38.876287154885,-8.716513216964,38.876287154885,-8.716513216964,0331100333220,0331100333220
"LINESTRING (-8.76708984375 38.942318919797366, -8.76708984375 38.942318919797366)",2020-04-13 0000,731687,Benavente,731687,Benavente,0,13,PT,LEVEL5,26,25.2,0.8,3.0534351145038,0,0.26375218935832,38.95398377567,-8.7877285759903,38.95398377567,-8.7877285759903,0331100333200,0331100333200
"LINESTRING (-8.76708984375 38.97649042533183, -8.76708984375 38.97649042533183)",2020-04-13 0000,731687,Benavente,731687,Benavente,0,13,PT,LEVEL5,34,33.4,0.6,1.7441860465116,0,0.10639903531979,38.95398377567,-8.7877285759903,38.95398377567,-8.7877285759903,0331100333022,0331100333022
"LINESTRING (-8.76708984375 39.01064544921052, -8.76708984375 39.01064544921052)",2020-04-13 0000,731755,Foros de Salvaterra,731755,Foros de Salvaterra,0,13,PT,LEVEL5,196,192.4,3.6,1.8614270941055,0,0.23394386020952,38.996444588625,-8.7246093061329,38.996444588625,-8.7246093061329,0331100333020,0331100333020
"LINESTRING (-8.76708984375 39.04478398725156, -8.76708984375 39.04478398725156)",2020-04-13 0000,731754,Salvaterra de Magos,731754,Salvaterra de Magos,0,13,PT,LEVEL5,14,12.4,1.6,11.940298507463,0,0.44721359549996,39.035235464876,-8.773204694418,39.035235464876,-8.773204694418,0331100333002,0331100333002
"LINESTRING (-8.76708984375 39.0789060352985, -8.76708984375 39.0789060352985)",2020-04-13 0000,731695,Valada,731695,Valada,0,13,PT,LEVEL5,27,22.2,4.8,20.689655172414,0,1.854401782287,39.113532560764,-8.750122644597,39.113532560764,-8.750122644597,0331100333000,0331100333000
"LINESTRING (-8.76708984375 39.14710064491126, -8.76708984375 39.14710064491126)",2020-04-13 0000,731691,Cartaxo,731691,Cartaxo,0,13,PT,LEVEL5,324,305.4,18.6,6.0704960835509,0,0.80093585164934,39.163043848681,-8.7889418637815,39.163043848681,-8.7889418637815,0331100331220,0331100331220
"LINESTRING (-6.613769531250001 37.2478191716113, -6.613769531250001 37.2478191716113)",2020-04-13 0000,884296,Almonte,884296,Almonte,0,13,ES,LEVEL4,28,27.8,0.2,0.69444444444444,0,0.059761430466719,37.100775896167,-6.5336789299313,37.100775896167,-6.5336789299313,0331103303203,0331103303203
