geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-8.02001953125 41.42625110484083, -8.02001953125 41.42625110484083)",2020-04-14 1600,729459,Ourilhe,729459,Ourilhe,0,13,PT,LEVEL5,48,44,4,8.8888888888889,0,0.51214751973158,41.411847907361,-8.0211218106755,41.411847907361,-8.0211218106755,0313323221021,0313323221021
"LINESTRING (-8.02001953125 41.45919328897516, -8.02001953125 41.45919328897516)",2020-04-14 1600,729461,Ribas,729461,Ribas,0,13,PT,LEVEL5,71,70.2,0.8,1.123595505618,0,0.055443370560393,41.451461061426,-8.0295620507256,41.451461061426,-8.0295620507256,0313323221003,0313323221003
"LINESTRING (-8.02001953125 41.49211874885877, -8.02001953125 41.49211874885877)",2020-04-14 1600,729428,Alvite,729428,Alvite,0,13,PT,LEVEL5,33,40,-7,-17.073170731707,0,-0.64993368361968,41.489139037882,-8.0104772523865,41.489139037882,-8.0104772523865,0313323221001,0313323221001
"LINESTRING (-8.02001953125 41.525027482114815, -8.02001953125 41.525027482114815)",2020-04-14 1600,729437,Painzela,729437,Painzela,0,13,PT,LEVEL5,107,97.8,9.2,9.3117408906883,0,0.32114089296241,41.525799336541,-8.0227656030702,41.525799336541,-8.0227656030702,0313323203223,0313323203223
"LINESTRING (-6.39404296875 37.42252390122375, -6.39404296875 37.42252390122375)",2020-04-14 1600,884347,Paterna del Campo,884347,Paterna del Campo,0,13,ES,LEVEL4,305,302.6,2.4,0.79051383399209,0,0.10491458675535,37.472027385391,-6.4656598350636,37.472027385391,-6.4656598350636,0331103303110,0331103303110
"LINESTRING (-8.02001953125 41.55791948638971, -8.02001953125 41.55791948638971)",2020-04-14 1600,729440,Refojos de Basto,729440,Refojos de Basto,0,13,PT,LEVEL5,16,13,3,21.428571428571,0,4,41.559145435025,-8.0204968868993,41.559145435025,-8.0204968868993,0313323203221,0313323203221
"LINESTRING (-8.02001953125 41.689320167419794, -8.02001953125 41.689320167419794)",2020-04-14 1600,729644,Ruivães,729644,Ruivães,0,13,PT,LEVEL5,13,12.8,0.2,1.4492753623188,0,0.046249729006288,41.6668672736,-8.0450094513348,41.6668672736,-8.0450094513348,0313323203021,0313323203021
"LINESTRING (-8.02001953125 42.179686100257896, -8.02001953125 42.179686100257896)",2020-04-14 1600,886013,Ramirás,886013,Ramirás,0,13,ES,LEVEL4,15,14,1,6.6666666666667,0,0.26726124191242,42.182556558179,-8.0370475871682,42.182556558179,-8.0370475871682,0313323023023,0313323023023
"LINESTRING (-8.02001953125 42.21224306625014, -8.02001953125 42.21224306625014)",2020-04-14 1600,885965,Cartelle,885965,Cartelle,0,13,ES,LEVEL4,28,26.6,1.4,5.0724637681159,0,0.24260844762468,42.238678623548,-8.0206950796707,42.238678623548,-8.0206950796707,0313323023021,0313323023021
"LINESTRING (-8.020019531250002 41.29431517415, -8.020019531250002 41.29431517415)",2020-04-14 1600,731343,Olo,731343,Olo,0,13,PT,LEVEL5,48,43.2,4.8,10.859728506787,0,0.43157510767545,41.299471054454,-8.0033553224608,41.299471054454,-8.0033553224608,0313323221221,0313323221221
"LINESTRING (-8.063964843749998 37.177823564768694, -8.063964843749998 37.177823564768694)",2020-04-14 1600,730511,São Sebastião,730511,São Sebastião,0,13,PT,LEVEL5,19,13.4,5.6,38.888888888889,0,1.3870567329306,37.14896117058,-8.0693884785981,37.14896117058,-8.0693884785981,0331103203222,0331103203222
"LINESTRING (-8.063964843749998 40.26275858650597, -8.063964843749998 40.26275858650597)",2020-04-14 1600,730390,Mouronho,730390,Mouronho,0,13,PT,LEVEL5,16,12,4,30.769230769231,0,0.92998110995055,40.278828841849,-8.0492263323129,40.278828841849,-8.0492263323129,0331101021202,0331101021202
"LINESTRING (-8.063964843749998 40.26275858650597, -8.06396484375 40.22921611124274)",2020-04-14 1600,730390,Mouronho,730225,Arganil,3.7297589306376,13,PT,LEVEL5,10,15.8,-5.8,-34.52380952381,0,-1.0733381547865,40.278828841849,-8.0492263323129,40.211317703615,-8.049042485632,0331101021202,0331101021220
"LINESTRING (-8.063964843749998 40.32979366503048, -8.063964843749998 40.32979366503048)",2020-04-14 1600,730394,Sinde,730394,Sinde,0,13,PT,LEVEL5,22,18.4,3.6,18.556701030928,0,1.2135597524338,40.324988882962,-8.0606959429143,40.324988882962,-8.0606959429143,0331101021022,0331101021022
"LINESTRING (-8.063964843749998 40.49709029206293, -8.063964843749998 40.49709029206293)",2020-04-14 1600,732679,Tonda,732679,Tonda,0,13,PT,LEVEL5,98,85.6,12.4,14.31870669746,0,0.59027545064701,40.497286254067,-8.0584591824142,40.497286254067,-8.0584591824142,0331101003220,0331101003220
"LINESTRING (-6.39404296875 38.39333683749105, -6.39404296875 38.39333683749105)",2020-04-14 1600,881819,Puebla de Sancho Pérez,881819,Puebla de Sancho Pérez,0,13,ES,LEVEL4,125,114,11,9.5652173913043,0,0.88211963374109,38.395065079783,-6.3651344293203,38.395065079783,-6.3651344293203,0331103103310,0331103103310
"LINESTRING (-8.063964843749998 40.79717533121495, -8.063964843749998 40.79717533121495)",2020-04-14 1600,732598,Sul,732598,Sul,0,13,PT,LEVEL5,30,24,6,24,0,0.96698755683046,40.841280886936,-8.0509599527052,40.841280886936,-8.0509599527052,0331101001202,0331101001202
"LINESTRING (-8.06396484375 37.07270845486644, -7.932128906249999 37.03763765401447)",2020-04-14 1600,730503,Almancil,728942,São Pedro,12.331937673367,13,PT,LEVEL5,16,11.2,4.8,39.344262295082,0,1.2114107163002,37.064773538057,-8.0177002412301,37.042629420677,-7.9468042084483,0331103221020,0331103221033
"LINESTRING (-8.06396484375 37.07270845486644, -8.02001953125 37.07270845486644)",2020-04-14 1600,730503,Almancil,730503,Almancil,3.8988001705701,13,PT,LEVEL5,14,17.6,-3.6,-19.354838709677,0,-0.64347300486285,37.064773538057,-8.0177002412301,37.064773538057,-8.0177002412301,0331103221020,0331103221021
"LINESTRING (-8.06396484375 37.07270845486644, -8.06396484375 37.07270845486644)",2020-04-14 1600,730503,Almancil,730503,Almancil,0,13,PT,LEVEL5,312,307,5,1.6233766233766,0,0.10423454980627,37.064773538057,-8.0177002412301,37.064773538057,-8.0177002412301,0331103221020,0331103221020
"LINESTRING (-8.06396484375 37.07270845486644, -8.10791015625 37.07270845486644)",2020-04-14 1600,730503,Almancil,730507,Quarteira,3.8988001705701,13,PT,LEVEL5,20,37.8,-17.8,-45.876288659794,0,-1.651265617984,37.064773538057,-8.0177002412301,37.090864382631,-8.1051699517292,0331103221020,0331103220131
"LINESTRING (-8.06396484375 37.21282948520225, -8.06396484375 37.21282948520225)",2020-04-14 1600,730509,Salir,730509,Salir,0,13,PT,LEVEL5,20,14.2,5.8,38.157894736842,0,1.3412421411824,37.269394715605,-8.0170792795104,37.269394715605,-8.0170792795104,0331103203220,0331103203220
"LINESTRING (-8.06396484375 37.2478191716113, -8.06396484375 37.2478191716113)",2020-04-14 1600,730509,Salir,730509,Salir,0,13,PT,LEVEL5,57,55.8,1.2,2.112676056338,0,0.10456548557955,37.269394715605,-8.0170792795104,37.269394715605,-8.0170792795104,0331103203202,0331103203202
"LINESTRING (-8.06396484375 37.492291963954266, -8.06396484375 37.492291963954266)",2020-04-14 1600,729239,Almodôvar,729239,Almodôvar,0,13,PT,LEVEL5,17,14.2,2.8,18.421052631579,0,0.65633012331389,37.501734787428,-8.0497712210599,37.501734787428,-8.0497712210599,0331103201220,0331103201220
"LINESTRING (-6.08642578125 40.02761236253704, -6.08642578125 40.02761236253704)",2020-04-14 1600,882769,Plasencia,882769,Plasencia,0,13,ES,LEVEL4,1648,1715,-67,-3.9044289044289,0,-4,40.016010626982,-6.1408014610647,40.016010626982,-6.1408014610647,0331101132301,0331101132301
"LINESTRING (-8.06396484375 37.52715158189666, -8.06396484375 37.52715158189666)",2020-04-14 1600,729239,Almodôvar,729239,Almodôvar,0,13,PT,LEVEL5,215,201.2,13.8,6.8249258160237,0,1.4294571135522,37.501734787428,-8.0497712210599,37.501734787428,-8.0497712210599,0331103201202,0331103201202
"LINESTRING (-8.06396484375 37.70120532614097, -8.06396484375 37.70120532614097)",2020-04-14 1600,729251,Castro Verde,729251,Castro Verde,0,13,PT,LEVEL5,168,157.2,10.8,6.826801517067,0,0.40118494283208,37.707156526286,-8.0801267648892,37.707156526286,-8.0801267648892,0331103201000,0331103201000
"LINESTRING (-8.06396484375 37.70120532614097, -8.10791015625 37.70120532614097)",2020-04-14 1600,729251,Castro Verde,729251,Castro Verde,3.8662536397638,13,PT,LEVEL5,11,10.4,0.6,5.2631578947368,0,0.13316902848554,37.707156526286,-8.0801267648892,37.707156526286,-8.0801267648892,0331103201000,0331103200111
"LINESTRING (-8.06396484375 37.97884299684712, -8.06396484375 37.97884299684712)",2020-04-14 1600,729235,Ervidel,729235,Ervidel,0,13,PT,LEVEL5,21,22.2,-1.2,-5.1724137931034,0,-0.20826304035019,37.962040524864,-8.0832008685472,37.962040524864,-8.0832008685472,0331103023000,0331103023000
"LINESTRING (-8.06396484375 38.08268749934864, -8.06396484375 38.08268749934864)",2020-04-14 1600,729263,Peroguarda,729263,Peroguarda,0,13,PT,LEVEL5,14,15,-1,-6.25,0,-0.47140452079103,38.084552659293,-8.0484928911013,38.084552659293,-8.0484928911013,0331103021202,0331103021202
"LINESTRING (-8.06396484375 38.117269612209455, -8.06396484375 38.117269612209455)",2020-04-14 1600,729259,Alfundão,729259,Alfundão,0,13,PT,LEVEL5,58,50.6,7.4,14.341085271318,0,0.68036090069804,38.135572895448,-8.0418811361666,38.135572895448,-8.0418811361666,0331103021200,0331103021200
"LINESTRING (-8.06396484375 38.942318919797366, -8.06396484375 38.942318919797366)",2020-04-14 1600,730444,Pavia,730444,Pavia,0,13,PT,LEVEL5,58,49.2,8.8,17.529880478088,0,0.92915132516793,38.906528941948,-8.0116605009305,38.906528941948,-8.0116605009305,0331101223200,0331101223200
"LINESTRING (-8.06396484375 39.21522924530484, -8.06396484375 39.21522924530484)",2020-04-14 1600,731314,Tramaga,731314,Tramaga,0,13,PT,LEVEL5,17,14.4,2.6,16.883116883117,0,0.71293104623921,39.230633259847,-8.103027271284,39.230633259847,-8.103027271284,0331101221200,0331101221200
"LINESTRING (-8.06396484375 39.453159060836114, -8.06396484375 39.453159060836114)",2020-04-14 1600,731669,Concavada,731669,Concavada,0,13,PT,LEVEL5,37,31.8,5.2,15.853658536585,0,0.56838239101276,39.449982650678,-8.0808593575948,39.449982650678,-8.0808593575948,0331101203202,0331101203202
"LINESTRING (-8.06396484375 39.62261287134375, -8.06396484375 39.62261287134375)",2020-04-14 1600,730219,Vila de Rei,730219,Vila de Rei,0,13,PT,LEVEL5,16,10.4,5.6,49.122807017544,0,1.7040257344605,39.668420258288,-8.1469388387795,39.668420258288,-8.1469388387795,0331101203000,0331101203000
"LINESTRING (-6.39404296875 38.42777145992039, -6.39404296875 38.42777145992039)",2020-04-14 1600,881819,Puebla de Sancho Pérez,881819,Puebla de Sancho Pérez,0,13,ES,LEVEL4,501,502.6,-1.6,-0.31771247021446,0,-0.043859490927214,38.395065079783,-6.3651344293203,38.395065079783,-6.3651344293203,0331103103132,0331103103132
"LINESTRING (-8.06396484375 39.79165276337068, -8.06396484375 39.79165276337068)",2020-04-14 1600,730214,Sertã,730214,Sertã,0,13,PT,LEVEL5,11,12.6,-1.6,-11.764705882353,0,-0.41590019592803,39.824425777802,-8.0848914955808,39.824425777802,-8.0848914955808,0331101201022,0331101201022
"LINESTRING (-6.39404296875 38.42777145992039, -6.39404296875 38.46218967108557)",2020-04-14 1600,881819,Puebla de Sancho Pérez,881833,Los Santos de Maimona,3.8271364728587,13,ES,LEVEL4,10,11.8,-1.8,-14.0625,0,-0.30779350562555,38.395065079783,-6.3651344293203,38.467179841499,-6.3343054865679,0331103103132,0331103103130
"LINESTRING (-8.06396484375 40.22921611124274, -8.06396484375 40.22921611124274)",2020-04-14 1600,730225,Arganil,730225,Arganil,0,13,PT,LEVEL5,243,229.4,13.6,5.9027777777778,0,0.51539560496154,40.211317703615,-8.049042485632,40.211317703615,-8.049042485632,0331101021220,0331101021220
"LINESTRING (-8.06396484375 40.363286261845936, -8.06396484375 40.363286261845936)",2020-04-14 1600,730382,Ázere,730382,Ázere,0,13,PT,LEVEL5,42,33.2,8.8,25.730994152047,0,1.0815676213892,40.350000830869,-8.0796541399496,40.350000830869,-8.0796541399496,0331101021020,0331101021020
"LINESTRING (-8.06396484375 40.39676222610689, -8.06396484375 40.39676222610689)",2020-04-14 1600,732565,São João de Areias,732565,São João de Areias,0,13,PT,LEVEL5,89,76.6,12.4,15.979381443299,0,0.77988963841127,40.394115394779,-8.0783878772176,40.394115394779,-8.0783878772176,0331101021002,0331101021002
"LINESTRING (-6.39404296875 38.42777145992039, -6.43798828125 38.42777145992039)",2020-04-14 1600,881819,Puebla de Sancho Pérez,881869,Zafra,3.8280491208077,13,ES,LEVEL4,17,16.8,0.2,1.123595505618,0,0.023537557657892,38.395065079783,-6.3651344293203,38.437226774403,-6.4508054678895,0331103103132,0331103103123
"LINESTRING (-8.06396484375 40.43022155465121, -8.06396484375 40.43022155465121)",2020-04-14 1600,732388,Papízios,732388,Papízios,0,13,PT,LEVEL5,12,10.4,1.6,14.035087719298,0,0.52466066862716,40.432398306851,-8.0410767586062,40.432398306851,-8.0410767586062,0331101021000,0331101021000
"LINESTRING (-8.06396484375 40.463664244341096, -8.06396484375 40.463664244341096)",2020-04-14 1600,732671,Mouraz,732671,Mouraz,0,13,PT,LEVEL5,26,26.4,-0.4,-1.4598540145985,0,-0.05378948988811,40.480907690951,-8.0697781046266,40.480907690951,-8.0697781046266,0331101003222,0331101003222
"LINESTRING (-8.06396484375 40.530499694727304, -8.06396484375 40.530499694727304)",2020-04-14 1600,732660,Canas de Santa Maria,732660,Canas de Santa Maria,0,13,PT,LEVEL5,230,218,12,5.4794520547945,0,0.46308235960744,40.548721665965,-8.0431601369416,40.548721665965,-8.0431601369416,0331101003202,0331101003202
"LINESTRING (-8.06396484375 40.563892449269055, -8.06396484375 40.563892449269055)",2020-04-14 1600,732670,Mosteiro de Fráguas,732670,Mosteiro de Fráguas,0,13,PT,LEVEL5,52,50.8,1.2,2.3166023166023,0,0.1497661728898,40.584194892051,-8.0602796828043,40.584194892051,-8.0602796828043,0331101003200,0331101003200
"LINESTRING (-8.06396484375 40.59726855264711, -8.06396484375 40.59726855264711)",2020-04-14 1600,732670,Mosteiro de Fráguas,732670,Mosteiro de Fráguas,0,13,PT,LEVEL5,16,13.8,2.2,14.864864864865,0,0.44721359549996,40.584194892051,-8.0602796828043,40.584194892051,-8.0602796828043,0331101003022,0331101003022
"LINESTRING (-8.06396484375 40.630628001844556, -8.06396484375 40.630628001844556)",2020-04-14 1600,729008,Boa Aldeia,729008,Boa Aldeia,0,13,PT,LEVEL5,19,13.4,5.6,38.888888888889,0,4,40.635344896862,-8.0662815895233,40.635344896862,-8.0662815895233,0331101003020,0331101003020
"LINESTRING (-8.06396484375 40.66397079386853, -8.06396484375 40.66397079386853)",2020-04-14 1600,732699,Queirã,732699,Queirã,0,13,PT,LEVEL5,17,21.8,-4.8,-21.052631578947,0,-1.1745810821578,40.688952418743,-8.0536461170624,40.688952418743,-8.0536461170624,0331101003002,0331101003002
"LINESTRING (-8.06396484375 40.697296925750315, -8.06396484375 40.697296925750315)",2020-04-14 1600,732699,Queirã,732699,Queirã,0,13,PT,LEVEL5,37,31.4,5.6,17.283950617284,0,0.73342169019141,40.688952418743,-8.0536461170624,40.688952418743,-8.0536461170624,0331101003000,0331101003000
"LINESTRING (-8.06396484375 40.73060639454512, -8.06396484375 40.73060639454512)",2020-04-14 1600,732695,Fataunços,732695,Fataunços,0,13,PT,LEVEL5,58,57.2,0.8,1.3745704467354,0,0.03848111131206,40.721650050464,-8.0751708810668,40.721650050464,-8.0751708810668,0331101001222,0331101001222
"LINESTRING (-8.06396484375 40.76389919733226, -8.06396484375 40.76389919733226)",2020-04-14 1600,732596,São Pedro do Sul,732596,São Pedro do Sul,0,13,PT,LEVEL5,262,271.6,-9.6,-3.5216434336024,0,-0.61232260678195,40.760875429744,-8.0534810555277,40.760875429744,-8.0534810555277,0331101001220,0331101001220
"LINESTRING (-8.06396484375 40.830434793320414, -8.06396484375 40.830434793320414)",2020-04-14 1600,732598,Sul,732598,Sul,0,13,PT,LEVEL5,11,11,0,0,0,0,40.841280886936,-8.0509599527052,40.841280886936,-8.0509599527052,0331101001200,0331101001200
"LINESTRING (-8.06396484375 40.9301131206038, -8.06396484375 40.9301131206038)",2020-04-14 1600,732406,Parada de Ester,732406,Parada de Ester,0,13,PT,LEVEL5,12,13.4,-1.4,-9.7222222222222,0,-1.2278812270298,40.948229298836,-8.050469960339,40.948229298836,-8.050469960339,0331101001002,0331101001002
"LINESTRING (-8.06396484375 41.029641300763465, -8.06396484375 41.029641300763465)",2020-04-14 1600,732428,Tendais,732428,Tendais,0,13,PT,LEVEL5,18,18.6,-0.6,-3.0612244897959,0,-0.10320313742307,41.010952642498,-8.0578751158291,41.010952642498,-8.0578751158291,0313323223220,0313323223220
"LINESTRING (-8.06396484375 41.0627839819948, -8.06396484375 41.0627839819948)",2020-04-14 1600,732417,Ferreiros de Tendais,732417,Ferreiros de Tendais,0,13,PT,LEVEL5,49,44,5,11.111111111111,0,0.5832118435198,41.043086800693,-8.0340952321471,41.043086800693,-8.0340952321471,0313323223202,0313323223202
"LINESTRING (-8.06396484375 41.09590996932491, -8.06396484375 41.09590996932491)",2020-04-14 1600,731359,Ancede,731359,Ancede,0,13,PT,LEVEL5,112,102.2,9.8,9.4961240310077,0,0.31230152628964,41.106957904099,-8.0498262019729,41.106957904099,-8.0498262019729,0313323223200,0313323223200
"LINESTRING (-6.39404296875 38.46218967108557, -6.39404296875 38.46218967108557)",2020-04-14 1600,881833,Los Santos de Maimona,881833,Los Santos de Maimona,0,13,ES,LEVEL4,336,328.6,7.4,2.245145631068,0,0.20304094843392,38.467179841499,-6.3343054865679,38.467179841499,-6.3343054865679,0331103103130,0331103103130
"LINESTRING (-8.06396484375 41.12901926009517, -8.06396484375 41.12901926009517)",2020-04-14 1600,731364,Gove,731364,Gove,0,13,PT,LEVEL5,113,99.2,13.8,13.77245508982,0,0.55324065014425,41.134963652147,-8.0461649125341,41.134963652147,-8.0461649125341,0313323223022,0313323223022
"LINESTRING (-8.06396484375 41.16211185167059, -8.06396484375 41.16211185167059)",2020-04-14 1600,731486,Soalhães,731486,Soalhães,0,13,PT,LEVEL5,44,38.4,5.6,14.213197969543,0,0.66319808281893,41.164390291613,-8.0958120087269,41.164390291613,-8.0958120087269,0313323223020,0313323223020
"LINESTRING (-8.06396484375 41.228246926814975, -8.06396484375 41.228246926814975)",2020-04-14 1600,731352,Gouveia,731352,Gouveia,0,13,PT,LEVEL5,52,37.2,14.8,38.743455497382,0,2.1892916232919,41.217124364718,-8.0474898500272,41.217124364718,-8.0474898500272,0313323223000,0313323223000
"LINESTRING (-8.06396484375 41.29431517415, -8.06396484375 41.29431517415)",2020-04-14 1600,731334,Gatão,731334,Gatão,0,13,PT,LEVEL5,162,134.6,27.4,20.206489675516,0,1.021989722981,41.294898277246,-8.0653680021183,41.294898277246,-8.0653680021183,0313323221220,0313323221220
"LINESTRING (-8.06396484375 41.327324231051946, -8.06396484375 41.327324231051946)",2020-04-14 1600,731320,Aboim,731320,Aboim,0,13,PT,LEVEL5,50,47.8,2.2,4.5081967213115,0,0.26542651951805,41.328488629507,-8.0681750405201,41.328488629507,-8.0681750405201,0313323221202,0313323221202
"LINESTRING (-8.06396484375 41.360316573444024, -8.06396484375 41.360316573444024)",2020-04-14 1600,729458,Moreira do Castelo,729458,Moreira do Castelo,0,13,PT,LEVEL5,48,37.8,10.2,26.288659793814,0,1.0372583383097,41.348937267347,-8.0603537320447,41.348937267347,-8.0603537320447,0313323221200,0313323221200
"LINESTRING (-8.06396484375 41.393292198855946, -8.06396484375 41.393292198855946)",2020-04-14 1600,729450,Carvalho,729450,Carvalho,0,13,PT,LEVEL5,36,31.6,4.4,13.496932515337,0,0.64663942703497,41.377524572089,-8.0612331703064,41.377524572089,-8.0612331703064,0313323221022,0313323221022
"LINESTRING (-8.06396484375 41.42625110484083, -8.06396484375 41.42625110484083)",2020-04-14 1600,729460,Rego,729460,Rego,0,13,PT,LEVEL5,27,23.4,3.6,14.754098360656,0,0.63839421191872,41.424114096434,-8.0796579134949,41.424114096434,-8.0796579134949,0313323221020,0313323221020
"LINESTRING (-8.06396484375 41.55791948638971, -8.06396484375 41.55791948638971)",2020-04-14 1600,729643,Rossas,729643,Rossas,0,13,PT,LEVEL5,15,12.8,2.2,15.942028985507,0,1.6873229754642,41.586950491815,-8.0738437016272,41.586950491815,-8.0738437016272,0313323203220,0313323203220
"LINESTRING (-8.06396484375 41.59079475935314, -8.06396484375 41.59079475935314)",2020-04-14 1600,729643,Rossas,729643,Rossas,0,13,PT,LEVEL5,23,21.8,1.2,5.2631578947368,0,0.24145309097566,41.586950491815,-8.0738437016272,41.586950491815,-8.0738437016272,0313323203202,0313323203202
"LINESTRING (-6.39404296875 38.668354046155734, -6.39404296875 38.668354046155734)",2020-04-14 1600,881722,Almendralejo,881722,Almendralejo,0,13,ES,LEVEL4,1500,1463,37,2.5273224043716,0,0.29859593061451,38.708448916192,-6.4097294843276,38.708448916192,-6.4097294843276,0331103101310,0331103101310
"LINESTRING (-8.06396484375 41.88591893397913, -8.06396484375 41.88591893397913)",2020-04-14 1600,885987,Lobios,885987,Lobios,0,13,ES,LEVEL4,17,13.2,3.8,26.760563380282,0,2.91446695762,41.875156380478,-8.0868482708116,41.875156380478,-8.0868482708116,0313323201200,0313323201200
"LINESTRING (-8.06396484375 41.91862677075514, -8.06396484375 41.91862677075514)",2020-04-14 1600,885987,Lobios,885987,Lobios,0,13,ES,LEVEL4,16,13.4,2.6,18.055555555556,0,0.69989647267562,41.875156380478,-8.0868482708116,41.875156380478,-8.0868482708116,0313323201022,0313323201022
"LINESTRING (-8.06396484375 41.951317852112375, -8.06396484375 41.951317852112375)",2020-04-14 1600,885987,Lobios,885987,Lobios,0,13,ES,LEVEL4,16,12.2,3.8,28.787878787879,0,0.9746794344809,41.875156380478,-8.0868482708116,41.875156380478,-8.0868482708116,0313323201020,0313323201020
"LINESTRING (-8.06396484375 42.179686100257896, -8.06396484375 42.179686100257896)",2020-04-14 1600,886013,Ramirás,886013,Ramirás,0,13,ES,LEVEL4,21,23.6,-2.6,-10.569105691057,0,-1.4312528946643,42.182556558179,-8.0370475871682,42.182556558179,-8.0370475871682,0313323023022,0313323023022
"LINESTRING (-6.08642578125 40.02761236253704, -6.08642578125 40.06125450602933)",2020-04-14 1600,882769,Plasencia,882769,Plasencia,3.7408415494519,13,ES,LEVEL4,18,26.4,-8.4,-30.656934306569,0,-0.93739258413274,40.016010626982,-6.1408014610647,40.016010626982,-6.1408014610647,0331101132301,0331101132123
"LINESTRING (-8.063964843750002 37.107763044019435, -8.02001953125 37.07270845486644)",2020-04-14 1600,730511,São Sebastião,730503,Almancil,5.5124611271646,13,PT,LEVEL5,12,11.6,0.4,3.1746031746032,0,0.093504916442437,37.14896117058,-8.0693884785981,37.064773538057,-8.0177002412301,0331103221002,0331103221021
"LINESTRING (-8.063964843750002 37.107763044019435, -8.02001953125 37.14280141585178)",2020-04-14 1600,730511,São Sebastião,730510,São Clemente,5.5099108945477,13,PT,LEVEL5,21,21.6,-0.6,-2.6548672566372,0,-0.13155870289605,37.14896117058,-8.0693884785981,37.141263150787,-7.9997230985229,0331103221002,0331103221001
"LINESTRING (-8.063964843750002 37.107763044019435, -8.063964843750002 37.107763044019435)",2020-04-14 1600,730511,São Sebastião,730511,São Sebastião,0,13,PT,LEVEL5,272,244.4,27.6,11.246943765281,0,0.49584661017991,37.14896117058,-8.0693884785981,37.14896117058,-8.0693884785981,0331103221002,0331103221002
"LINESTRING (-8.063964843750002 37.107763044019435, -8.10791015625 37.07270845486644)",2020-04-14 1600,730511,São Sebastião,730507,Quarteira,5.5124611271644,13,PT,LEVEL5,12,19,-7,-35,0,-1.2998673672394,37.14896117058,-8.0693884785981,37.090864382631,-8.1051699517292,0331103221002,0331103220131
"LINESTRING (-6.39404296875 38.668354046155734, -6.437988281249999 38.668354046155734)",2020-04-14 1600,881722,Almendralejo,881722,Almendralejo,3.8152627695534,13,ES,LEVEL4,17,13.6,3.4,23.287671232877,0,0.54938845659534,38.708448916192,-6.4097294843276,38.708448916192,-6.4097294843276,0331103101310,0331103101301
"LINESTRING (-8.063964843750002 37.14280141585178, -8.063964843750002 37.14280141585178)",2020-04-14 1600,730511,São Sebastião,730511,São Sebastião,0,13,PT,LEVEL5,49,51.2,-2.2,-4.2145593869732,0,-0.25454371598356,37.14896117058,-8.0693884785981,37.14896117058,-8.0693884785981,0331103221000,0331103221000
"LINESTRING (-8.063964843750002 37.59682196443127, -8.063964843750002 37.59682196443127)",2020-04-14 1600,729241,Rosário,729241,Rosário,0,13,PT,LEVEL5,32,28.4,3.6,12.244897959184,0,0.58945151039752,37.594741923936,-8.0824492633158,37.594741923936,-8.0824492633158,0331103201022,0331103201022
"LINESTRING (-8.063964843750002 39.487082913971165, -8.063964843750002 39.487082913971165)",2020-04-14 1600,731658,Mouriscas,731658,Mouriscas,0,13,PT,LEVEL5,16,15,1,6.25,0,0.23249527748764,39.502971326209,-8.0910637480005,39.502971326209,-8.0910637480005,0331101203200,0331101203200
"LINESTRING (-8.063964843750002 40.296284438846904, -8.063964843750002 40.296284438846904)",2020-04-14 1600,730390,Mouronho,730390,Mouronho,0,13,PT,LEVEL5,22,17.8,4.2,22.340425531915,0,0.84508581841481,40.278828841849,-8.0492263323129,40.278828841849,-8.0492263323129,0331101021200,0331101021200
"LINESTRING (-8.063964843750002 41.26128940523195, -8.06396484375 41.29431517415)",2020-04-14 1600,731328,Cepelos,731334,Gatão,3.6723037163071,13,PT,LEVEL5,18,21.2,-3.2,-14.414414414414,0,-0.48970669422627,41.259319920523,-8.0792224358701,41.294898277246,-8.0653680021183,0313323221222,0313323221220
"LINESTRING (-8.063964843750002 41.26128940523195, -8.063964843750002 41.26128940523195)",2020-04-14 1600,731328,Cepelos,731328,Cepelos,0,13,PT,LEVEL5,552,546.2,5.8,1.0599415204678,0,0.11975447733792,41.259319920523,-8.0792224358701,41.259319920523,-8.0792224358701,0313323221222,0313323221222
"LINESTRING (-8.063964843750002 41.26128940523195, -8.107910156249998 41.26128940523195)",2020-04-14 1600,731328,Cepelos,731330,Fregim,3.6732328838561,13,PT,LEVEL5,14,23.4,-9.4,-38.524590163934,0,-1.2206762839587,41.259319920523,-8.0792224358701,41.269274962886,-8.1164090231293,0313323221222,0313323220333
"LINESTRING (-8.063964843750002 41.26128940523195, -8.107910156249998 41.29431517415)",2020-04-14 1600,731328,Cepelos,731331,Freixo de Baixo,5.1934217731957,13,PT,LEVEL5,20,17.4,2.6,14.130434782609,0,0.36659737883811,41.259319920523,-8.0792224358701,41.294393071645,-8.1149241033722,0313323221222,0313323220331
"LINESTRING (-8.107910156249998 37.14280141585178, -8.107910156249998 37.14280141585178)",2020-04-14 1600,730511,São Sebastião,730511,São Sebastião,0,13,PT,LEVEL5,78,63.4,14.6,22.670807453416,0,1.0032054385968,37.14896117058,-8.0693884785981,37.14896117058,-8.0693884785981,0331103220111,0331103220111
